2025-06-03 08:33:51.337 [main] INFO  com.alibaba.nacos.client.naming - [REGISTER-SERVICE] public registering service gsc-cloud-gateway with instance Instance{instanceId='null', ip='10.20.12.28', port=8080, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={management.endpoints.web.base-path=/actuator, IPv6=null, preserved.register.source=SPRING_CLOUD}}
2025-06-03 08:33:51.398 [main] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - nacos registry, DEFAULT_GROUP gsc-cloud-gateway 10.20.12.28:8080 register finished
2025-06-03 08:33:51.479 [boundedElastic-4] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:gsc-cloud-gateway, group:DEFAULT_GROUP, clusters: 
2025-06-03 08:33:51.479 [boundedElastic-3] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:gsc-cloud-gateway, group:DEFAULT_GROUP, clusters: 
2025-06-03 08:33:51.479 [boundedElastic-3] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:gsc-cloud-gateway, group:DEFAULT_GROUP, cluster: 
2025-06-03 08:33:51.479 [boundedElastic-4] INFO  com.alibaba.nacos.client.naming - [GRPC-SUBSCRIBE] service:gsc-cloud-gateway, group:DEFAULT_GROUP, cluster: 
2025-06-03 08:33:51.532 [boundedElastic-4] INFO  com.alibaba.nacos.client.naming - init new ips(1) service: DEFAULT_GROUP@@gsc-cloud-gateway -> [{"instanceId":"10.20.12.28#8080#DEFAULT#DEFAULT_GROUP@@gsc-cloud-gateway","ip":"10.20.12.28","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@gsc-cloud-gateway","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
2025-06-03 08:33:51.532 [boundedElastic-3] INFO  com.alibaba.nacos.client.naming - init new ips(1) service: DEFAULT_GROUP@@gsc-cloud-gateway -> [{"instanceId":"10.20.12.28#8080#DEFAULT#DEFAULT_GROUP@@gsc-cloud-gateway","ip":"10.20.12.28","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@gsc-cloud-gateway","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
2025-06-03 08:33:51.553 [boundedElastic-4] INFO  com.alibaba.nacos.client.naming - current ips:(1) service: DEFAULT_GROUP@@gsc-cloud-gateway -> [{"instanceId":"10.20.12.28#8080#DEFAULT#DEFAULT_GROUP@@gsc-cloud-gateway","ip":"10.20.12.28","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@gsc-cloud-gateway","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
2025-06-03 08:33:51.553 [boundedElastic-3] INFO  com.alibaba.nacos.client.naming - current ips:(1) service: DEFAULT_GROUP@@gsc-cloud-gateway -> [{"instanceId":"10.20.12.28#8080#DEFAULT#DEFAULT_GROUP@@gsc-cloud-gateway","ip":"10.20.12.28","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@gsc-cloud-gateway","metadata":{"management.endpoints.web.base-path":"/actuator","preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
